column1,Customer_City,Customer_Country,Customer_Email,Customer_Fname,Customer_Id,Customer_Lname,Customer_Password,Customer_Segment,Customer_State,Customer_Street,Customer_Zipcode
10681,Middletown,EE. UU.,XXXXXXXXX,Susan,4252,Livingston,XXXXXXXXX,Consumer,OH,5824 Honey Glade,45044
10682,Hamilton,EE. UU.,XXXXXXXXX,Mary,10198,Smith,XXXXXXXXX,Consumer,OH,6340 Crystal Mountain,45011
10683,Memphis,EE. UU.,XXXXXXXXX,Marilyn,881,Orozco,XXXXXXXXX,Consumer,TN,3890 Jagged Apple Dell,38118
10684,Weslaco,EE. UU.,XXXXXXXXX,Eric,1427,Smith,XXXXXXXXX,Consumer,TX,9650 Easy Autoroute,78596
10685,Duluth,EE. UU.,XXXXXXXXX,Sean,7969,Kelley,XXXXXXXXX,Consumer,GA,2797 Colonial Nook,30096
10686,Elk Grove,EE. UU.,XXXXXXXXX,Kevin,807,Benjamin,XXXXXXXXX,Consumer,CA,7550 Bright Goose Boulevard,95758
10687,Austin,EE. UU.,XXXXXXXXX,Mary,766,Smith,XXXXXXXXX,Consumer,TX,550 Fallen Trace,78745
10688,Daly City,EE. UU.,XXXXXXXXX,Mary,9379,Smith,XXXXXXXXX,Consumer,CA,4145 Lazy Wood,94014
10689,Lake Forest,EE. UU.,XXXXXXXXX,Matthew,6739,Mullins,XXXXXXXXX,Consumer,CA,6759 Clear Maze,92630
10690,Louisville,EE. UU.,XXXXXXXXX,Scott,12281,Miller,XXXXXXXXX,Consumer,KY,8620 Burning Isle,40214
10691,Miami,EE. UU.,XXXXXXXXX,Mary,1036,Kramer,XXXXXXXXX,Consumer,FL,3914 Silver Horse Cape,33155
10692,West Orange,EE. UU.,XXXXXXXXX,Tyler,4145,Fernandez,XXXXXXXXX,Consumer,NJ,5810 Umber Impasse,7052
10693,Wichita,EE. UU.,XXXXXXXXX,Elizabeth,2001,Smith,XXXXXXXXX,Consumer,KS,4148 Round Parkway,67212
10694,West New York,EE. UU.,XXXXXXXXX,Mary,2997,Gardner,XXXXXXXXX,Consumer,NJ,786 Emerald Rise Place,7093
10695,Pompano Beach,EE. UU.,XXXXXXXXX,Mary,7040,Koch,XXXXXXXXX,Consumer,FL,9190 Crystal Thicket,33063
10696,Columbus,EE. UU.,XXXXXXXXX,Patrick,8408,Smith,XXXXXXXXX,Consumer,OH,4232 Rustic Pine Canyon,43229
10697,Kailua,EE. UU.,XXXXXXXXX,Jeffrey,1612,Flores,XXXXXXXXX,Consumer,HI,7868 Shady Log Island,96734
10698,Dayton,EE. UU.,XXXXXXXXX,Mary,11692,Weber,XXXXXXXXX,Consumer,OH,1828 Middle Barn Crest,45424
10699,Doylestown,EE. UU.,XXXXXXXXX,Beverly,392,Hanson,XXXXXXXXX,Consumer,PA,4601 Golden Anchor Valley,18901
10700,New Castle,EE. UU.,XXXXXXXXX,James,8240,Mack,XXXXXXXXX,Consumer,DE,1599 Bright River Valley,19720
10701,Sun Valley,EE. UU.,XXXXXXXXX,Charles,5932,Smith,XXXXXXXXX,Consumer,CA,1411 Umber View,91352
10702,Buena Park,EE. UU.,XXXXXXXXX,James,8505,Diaz,XXXXXXXXX,Consumer,CA,6828 Heather Dell,90620
10703,East Brunswick,EE. UU.,XXXXXXXXX,Lauren,10281,Smith,XXXXXXXXX,Consumer,NJ,2770 Hidden Villas,8816
10704,Peoria,EE. UU.,XXXXXXXXX,Mary,3034,Smith,XXXXXXXXX,Consumer,AZ,9133 Merry Dale,85345
10705,Los Angeles,EE. UU.,XXXXXXXXX,Mary,8476,Smith,XXXXXXXXX,Consumer,CA,2128 Umber Grove Via,90057
10706,Fontana,EE. UU.,XXXXXXXXX,Pamela,4034,Alvarado,XXXXXXXXX,Consumer,CA,7192 Green Arbor,92336
10707,Carmichael,EE. UU.,XXXXXXXXX,Philip,7297,Smith,XXXXXXXXX,Consumer,CA,7814 Colonial Bluff Concession,95608
10708,Warren,EE. UU.,XXXXXXXXX,Mary,2007,Schroeder,XXXXXXXXX,Consumer,MI,7628 Dusty Brook Place,48093
10709,Dallas,EE. UU.,XXXXXXXXX,Matthew,5986,Rowe,XXXXXXXXX,Consumer,TX,5630 Tawny Circuit,75231
10710,Grand Prairie,EE. UU.,XXXXXXXXX,Joshua,10326,Smith,XXXXXXXXX,Consumer,TX,9609 Broad Rabbit Common,75052
10711,Compton,EE. UU.,XXXXXXXXX,Gregory,3054,Pope,XXXXXXXXX,Consumer,CA,1040 Shady Horse Limits,90220
10712,El Centro,EE. UU.,XXXXXXXXX,Ethan,8406,Smith,XXXXXXXXX,Consumer,CA,"1098 Silent Mall ",92243
10713,Cleveland,EE. UU.,XXXXXXXXX,Mary,8429,Owens,XXXXXXXXX,Consumer,OH,8828 Little Nook,44118
10714,Brooklyn,EE. UU.,XXXXXXXXX,Sharon,12243,Price,XXXXXXXXX,Consumer,NY,7502 Foggy Lookout,11201
10715,Chambersburg,EE. UU.,XXXXXXXXX,Nicholas,5711,Patterson,XXXXXXXXX,Consumer,PA,4365 Dusty Thicket,17201
10716,San Pablo,EE. UU.,XXXXXXXXX,Tyler,6919,Bradley,XXXXXXXXX,Consumer,CA,7627 Quaking Quail Acres,94806
10717,Memphis,EE. UU.,XXXXXXXXX,Carolyn,1446,Alexander,XXXXXXXXX,Consumer,TN,135 Burning Ridge,38118
10718,Fort Worth,EE. UU.,XXXXXXXXX,Thomas,209,Moore,XXXXXXXXX,Consumer,TX,2857 Cozy Mews,76133
10719,Newark,EE. UU.,XXXXXXXXX,David,1096,Smith,XXXXXXXXX,Consumer,DE,9175 Blue Lookout,19711
10720,Murfreesboro,EE. UU.,XXXXXXXXX,Mary,5483,Smith,XXXXXXXXX,Consumer,TN,4924 Little Apple Ramp,37130
10721,Carson,EE. UU.,XXXXXXXXX,Jennifer,7057,Smith,XXXXXXXXX,Consumer,CA,2099 Dusty Grove Crest,90745
10722,Fullerton,EE. UU.,XXXXXXXXX,Harold,7903,Jenkins,XXXXXXXXX,Consumer,CA,4908 Cotton Oak Grove,92833
10723,San Marcos,EE. UU.,XXXXXXXXX,Donald,7946,Brooks,XXXXXXXXX,Consumer,CA,3068 Foggy Deer Trail,92069
10724,San Diego,EE. UU.,XXXXXXXXX,Judy,12424,Phillips,XXXXXXXXX,Consumer,CA,4534 Cinder Concession,92111
10725,Florissant,EE. UU.,XXXXXXXXX,Steven,166,Smith,XXXXXXXXX,Consumer,MO,2805 Indian Passage,63031
10726,Dallas,EE. UU.,XXXXXXXXX,Jason,11437,Dalton,XXXXXXXXX,Consumer,TX,5865 Fallen Bank,75240
10727,Chicago,EE. UU.,XXXXXXXXX,Mary,320,Brooks,XXXXXXXXX,Consumer,IL,4063 Little Creek Court,60617
10728,Spring Valley,EE. UU.,XXXXXXXXX,Andrew,428,Smith,XXXXXXXXX,Consumer,CA,7016 Grand Link,91977
10729,Fort Lauderdale,EE. UU.,XXXXXXXXX,Heather,5102,Smith,XXXXXXXXX,Consumer,FL,6009 Quiet Corner,33311
10730,New Orleans,EE. UU.,XXXXXXXXX,Mary,1743,Smith,XXXXXXXXX,Consumer,LA,6554 Pleasant Lagoon Stead,70119
10731,Memphis,EE. UU.,XXXXXXXXX,Charles,2253,Jacobs,XXXXXXXXX,Consumer,TN,2122 Round Pike,38127
10732,Phoenix,EE. UU.,XXXXXXXXX,Mary,1467,Bradley,XXXXXXXXX,Consumer,AZ,"3567 Broad Mall ",85035
10733,Tracy,EE. UU.,XXXXXXXXX,Megan,2047,Kelly,XXXXXXXXX,Consumer,CA,1209 Amber Extension,95376
10734,Hialeah,EE. UU.,XXXXXXXXX,Mary,4921,Smith,XXXXXXXXX,Consumer,FL,8849 Gentle Forest Hollow,33012
10735,New York,EE. UU.,XXXXXXXXX,Denise,5837,Coffey,XXXXXXXXX,Consumer,NY,8059 Cozy Anchor Ramp,10027
10736,South Richmond Hill,EE. UU.,XXXXXXXXX,Daniel,6367,Smith,XXXXXXXXX,Consumer,NY,92 Sleepy Nook,11419
10737,Fayetteville,EE. UU.,XXXXXXXXX,James,5883,Garner,XXXXXXXXX,Consumer,NC,6058 Stony Walk,28314
10738,Fontana,EE. UU.,XXXXXXXXX,Mary,1545,Smith,XXXXXXXXX,Consumer,CA,3481 Crystal Campus,92335
10739,Ypsilanti,EE. UU.,XXXXXXXXX,Stephen,805,Smith,XXXXXXXXX,Consumer,MI,8279 Sleepy Willow Bay,48197
10740,Pompano Beach,EE. UU.,XXXXXXXXX,Larry,5760,Beltran,XXXXXXXXX,Consumer,FL,4968 Colonial Forest Round,33068
10741,Dearborn,EE. UU.,XXXXXXXXX,Virginia,902,Smith,XXXXXXXXX,Consumer,MI,1320 Quiet Downs,48126
10742,Hilliard,EE. UU.,XXXXXXXXX,Gloria,12108,Stephens,XXXXXXXXX,Consumer,OH,7786 Middle Private,43026
10743,Staten Island,EE. UU.,XXXXXXXXX,David,7102,Bradley,XXXXXXXXX,Consumer,NY,6254 Silent Heath,10314
10744,Los Angeles,EE. UU.,XXXXXXXXX,Mary,6978,Whitaker,XXXXXXXXX,Consumer,CA,975 Green Canyon,90044
10745,Saint Louis,EE. UU.,XXXXXXXXX,Gary,10741,Stuart,XXXXXXXXX,Consumer,MO,3262 High Trail,63123
10746,Brownsville,EE. UU.,XXXXXXXXX,Mary,4963,Smith,XXXXXXXXX,Consumer,TX,1325 Noble Pike,78521
10747,Highland Park,EE. UU.,XXXXXXXXX,Peter,5014,Smith,XXXXXXXXX,Consumer,MI,8247 Hidden Apple Island,48203
10748,Miami,EE. UU.,XXXXXXXXX,Sarah,7722,Freeman,XXXXXXXXX,Consumer,FL,826 Tawny Embers Expressway,33142
10749,Greenville,EE. UU.,XXXXXXXXX,Andrea,8633,Ball,XXXXXXXXX,Consumer,NC,577 Rustic Nectar Row,27834
10750,Salem,EE. UU.,XXXXXXXXX,Patricia,9113,Smith,XXXXXXXXX,Consumer,OR,6058 Stony Walk,97303
10751,Stafford,EE. UU.,XXXXXXXXX,Jordan,3610,Smith,XXXXXXXXX,Consumer,VA,2355 Amber Panda Vista,22554
10752,San Diego,EE. UU.,XXXXXXXXX,Mary,6118,Smith,XXXXXXXXX,Consumer,CA,266 Misty Pine Mountain,92104
10753,Albany,EE. UU.,XXXXXXXXX,Mary,4332,Juarez,XXXXXXXXX,Consumer,OR,7176 Bright Timber Passage,97321
10754,Daly City,EE. UU.,XXXXXXXXX,Mary,7152,Gilbert,XXXXXXXXX,Consumer,CA,2289 Burning Hollow,94014
10755,El Paso,EE. UU.,XXXXXXXXX,Timothy,6907,Smith,XXXXXXXXX,Consumer,TX,7017 Sunny Falls,79912
10756,Compton,EE. UU.,XXXXXXXXX,Mary,6528,Ho,XXXXXXXXX,Consumer,CA,6471 Gentle Bank,90220
10757,York,EE. UU.,XXXXXXXXX,Mary,1111,Smith,XXXXXXXXX,Consumer,PA,2456 Lost Front,17404
10758,Miami,EE. UU.,XXXXXXXXX,Margaret,1666,Sullivan,XXXXXXXXX,Consumer,FL,6842 Middle Apple Row,33176
10759,Aurora,EE. UU.,XXXXXXXXX,Anthony,897,Schultz,XXXXXXXXX,Consumer,IL,3775 Quaking Inlet,60505
10760,Victorville,EE. UU.,XXXXXXXXX,Mary,4566,Walton,XXXXXXXXX,Consumer,CA,9553 Thunder Villas,92392
10761,Burnsville,EE. UU.,XXXXXXXXX,Mary,10791,Alvarado,XXXXXXXXX,Consumer,MN,3778 Clear View Woods,55337
10762,Fort Lauderdale,EE. UU.,XXXXXXXXX,Lisa,1578,Harper,XXXXXXXXX,Consumer,FL,6876 Heather Canyon,33313
10763,Danbury,EE. UU.,XXXXXXXXX,Mary,2875,Roberts,XXXXXXXXX,Consumer,CT,2205 Velvet Plaza,6810
10764,Los Angeles,EE. UU.,XXXXXXXXX,Mary,5736,Smith,XXXXXXXXX,Consumer,CA,8414 Velvet Island Ramp,90065
10765,New York,EE. UU.,XXXXXXXXX,David,7617,Smith,XXXXXXXXX,Consumer,NY,7380 Hazy Timber Expressway,10128
10766,Troy,EE. UU.,XXXXXXXXX,Katherine,299,Smith,XXXXXXXXX,Consumer,MI,7658 Blue Bear Extension,48098
10767,San Diego,EE. UU.,XXXXXXXXX,Sean,12200,Williams,XXXXXXXXX,Consumer,CA,1285 Green Valley,92105
10768,Louisville,EE. UU.,XXXXXXXXX,Robert,4837,Garcia,XXXXXXXXX,Consumer,KY,6281 Sunny View Cove,40214
10769,Brooklyn,EE. UU.,XXXXXXXXX,Mary,3895,Contreras,XXXXXXXXX,Consumer,NY,2410 Umber Woods,11208
10770,East Lansing,EE. UU.,XXXXXXXXX,James,3333,Massey,XXXXXXXXX,Consumer,MI,5292 Misty Goose Street,48823
10771,Virginia Beach,EE. UU.,XXXXXXXXX,Ralph,5379,Smith,XXXXXXXXX,Consumer,VA,3826 Umber Branch View,23455
10772,Houston,EE. UU.,XXXXXXXXX,Mary,4239,Smith,XXXXXXXXX,Consumer,TX,4949 Easy Beacon Crest,77083
10773,Chicago,EE. UU.,XXXXXXXXX,Kathy,529,Jacobson,XXXXXXXXX,Consumer,IL,1834 Cozy Island By-pass,60630
10774,Katy,EE. UU.,XXXXXXXXX,Kathy,6563,Thomas,XXXXXXXXX,Consumer,TX,4945 Thunder Quail Downs,77450
10775,San Jose,EE. UU.,XXXXXXXXX,Judy,5022,Baker,XXXXXXXXX,Consumer,CA,610 Clear Apple Highway,95116
10776,New York,EE. UU.,XXXXXXXXX,Mary,4192,Figueroa,XXXXXXXXX,Consumer,NY,4208 Harvest Grounds,10024
10777,Cincinnati,EE. UU.,XXXXXXXXX,Mary,1749,West,XXXXXXXXX,Consumer,OH,2452 Merry Beacon Point,45238
10778,Bolingbrook,EE. UU.,XXXXXXXXX,Mary,1272,Smith,XXXXXXXXX,Consumer,IL,9154 Colonial Wynd,60440
10779,Austin,EE. UU.,XXXXXXXXX,Emma,4508,Calderon,XXXXXXXXX,Consumer,TX,1859 Sunny Quay,78704
10780,Wyoming,EE. UU.,XXXXXXXXX,Ronald,3481,Obrien,XXXXXXXXX,Consumer,MI,5292 Colonial Grounds,49509
10781,Elgin,EE. UU.,XXXXXXXXX,Patricia,7584,Smith,XXXXXXXXX,Consumer,IL,6580 Iron Wagon  Inlet,60120
10782,San Diego,EE. UU.,XXXXXXXXX,Mary,6713,Banks,XXXXXXXXX,Consumer,CA,8025 Velvet River Round,92129
10783,Chicago,EE. UU.,XXXXXXXXX,Thomas,4738,Smith,XXXXXXXXX,Consumer,IL,5777 Pleasant Common,60630
10784,Chapel Hill,EE. UU.,XXXXXXXXX,Mary,4776,Potter,XXXXXXXXX,Consumer,NC,805 Colonial Prairie Turnabout,27514
10785,Tonawanda,EE. UU.,XXXXXXXXX,Theresa,2847,Mays,XXXXXXXXX,Consumer,NY,473 Harvest Row,14150
10786,Newark,EE. UU.,XXXXXXXXX,Harold,2722,Miller,XXXXXXXXX,Consumer,DE,3901 Old Round,19702
10787,New York,EE. UU.,XXXXXXXXX,Samuel,9653,Thomas,XXXXXXXXX,Consumer,NY,1965 Shady Robin Townline,10029
10788,Chino,EE. UU.,XXXXXXXXX,Kevin,2266,Garcia,XXXXXXXXX,Consumer,CA,9739 Round Spring Expressway,91710
10789,Mesquite,EE. UU.,XXXXXXXXX,Chantale,13328,Small,XXXXXXXXX,Consumer,TX,3640 Easy Shadow Expressway,75149
10790,Kent,EE. UU.,XXXXXXXXX,Blythe,13345,Klein,XXXXXXXXX,Consumer,WA,1557 Heather Leaf Plaza,98031
10791,Wilkes Barre,EE. UU.,XXXXXXXXX,Danielle,13362,Meyers,XXXXXXXXX,Consumer,PA,"9117 Rustic Beach ",18702
10792,Tracy,EE. UU.,XXXXXXXXX,Keelie,14483,Fowler,XXXXXXXXX,Consumer,CA,1209 Amber Extension,95376
10793,Buffalo,EE. UU.,XXXXXXXXX,Pearl,14271,Strong,XXXXXXXXX,Consumer,NY,8382 Rustic Branch Dale,14221
10794,Dallas,EE. UU.,XXXXXXXXX,Basia,14500,Mclean,XXXXXXXXX,Consumer,TX,4896 Silver By-pass,75216
10795,Clearfield,EE. UU.,XXXXXXXXX,Germane,12982,Guerra,XXXXXXXXX,Consumer,UT,"9293 Umber Alley ",84015
10796,Virginia Beach,EE. UU.,XXXXXXXXX,Maya,14269,Howard,XXXXXXXXX,Consumer,VA,9127 Sleepy Orchard,23455
10797,New Orleans,EE. UU.,XXXXXXXXX,Veronica,14179,Faulkner,XXXXXXXXX,Consumer,LA,6554 Pleasant Lagoon Stead,70119
10798,Brooklyn,EE. UU.,XXXXXXXXX,Leigh,13177,Garcia,XXXXXXXXX,Consumer,NY,"7894 Heather Gardens ",11211
10799,Orlando,EE. UU.,XXXXXXXXX,Carolyn,14141,Gibson,XXXXXXXXX,Consumer,FL,1102 Pleasant Maze,32825
10800,Citrus Heights,EE. UU.,XXXXXXXXX,Cynthia,14068,Cline,XXXXXXXXX,Consumer,CA,8550 Tawny Bear Wynd,95610
10801,Santa Clara,EE. UU.,XXXXXXXXX,Brenna,13319,Alvarado,XXXXXXXXX,Consumer,CA,6772 Old Shadow Dell,95051
10802,Saint Paul,EE. UU.,XXXXXXXXX,Beatrice,14264,Byrd,XXXXXXXXX,Consumer,MN,3006 Tawny Timber Orchard,55112
10803,Canton,EE. UU.,XXXXXXXXX,Lareina,14209,Greer,XXXXXXXXX,Consumer,MI,2264 Red Route,48187
10804,Newark,EE. UU.,XXXXXXXXX,Naida,13532,Holloway,XXXXXXXXX,Consumer,DE,9175 Blue Lookout,19711
10805,Bridgeton,EE. UU.,XXXXXXXXX,Morgan,13369,Terrell,XXXXXXXXX,Consumer,NJ,"6314 Hidden Private ",8302
10806,Houston,EE. UU.,XXXXXXXXX,Deborah,13135,Castaneda,XXXXXXXXX,Consumer,TX,"8933 Dewy Quay ",77036
10807,West Covina,EE. UU.,XXXXXXXXX,Chava,13314,Rowe,XXXXXXXXX,Consumer,CA,2287 Thunder Pony Nook,91790
10808,Washington,EE. UU.,XXXXXXXXX,Rhiannon,13511,Freeman,XXXXXXXXX,Consumer,DC,7046 Clear Creek Wharf,20009
10809,Detroit,EE. UU.,XXXXXXXXX,Eve,13097,Young,XXXXXXXXX,Consumer,MI,"7538 High Heights ",48235
10810,San Pedro,EE. UU.,XXXXXXXXX,Indigo,13510,Rose,XXXXXXXXX,Consumer,CA,3176 Red Stead,90731
10811,CA,EE. UU.,XXXXXXXXX,Sara,14577,Foreman,XXXXXXXXX,Consumer,95758,Elk Grove,NULL
10812,Union City,EE. UU.,XXXXXXXXX,Martina,14469,Carver,XXXXXXXXX,Consumer,NJ,2056 Misty Grove Rise,7087
10813,Brooklyn,EE. UU.,XXXXXXXXX,Rose,4386,Foster,XXXXXXXXX,Consumer,NY,2636 Indian Expressway,11212
10814,La Crosse,EE. UU.,XXXXXXXXX,Donald,2691,Jimenez,XXXXXXXXX,Consumer,WI,9905 Green Elk Court,54601
10815,Cordova,EE. UU.,XXXXXXXXX,Mary,7910,Camacho,XXXXXXXXX,Consumer,TN,2122 Hazy Corner,38018
10816,Escondido,EE. UU.,XXXXXXXXX,Mary,9596,Smith,XXXXXXXXX,Consumer,CA,3178 Round Front,92025
10817,Moline,EE. UU.,XXXXXXXXX,Mary,6865,Becker,XXXXXXXXX,Consumer,IL,7571 Tawny Gate Cape,61265
10818,Newark,EE. UU.,XXXXXXXXX,Mary,7094,Smith,XXXXXXXXX,Consumer,NJ,223 Sleepy Trace,7104
10819,Spring Valley,EE. UU.,XXXXXXXXX,Mary,12032,Smith,XXXXXXXXX,Consumer,CA,5271 Rocky Pathway,91977
10820,Weslaco,EE. UU.,XXXXXXXXX,Hyacinth,14751,Bolton,XXXXXXXXX,Consumer,TX,7802 Gentle Creek Square,78596
10821,Miami,EE. UU.,XXXXXXXXX,Kevin,9917,Lawson,XXXXXXXXX,Consumer,FL,3973 Colonial Manor,33175
10822,Las Vegas,EE. UU.,XXXXXXXXX,Mary,6456,Richardson,XXXXXXXXX,Consumer,NV,6908 Middle Green,89119
10823,Phoenix,EE. UU.,XXXXXXXXX,Jack,11814,Gilmore,XXXXXXXXX,Consumer,AZ,5382 Hazy Pathway,85040
10824,Greensboro,EE. UU.,XXXXXXXXX,Mary,11172,Smith,XXXXXXXXX,Consumer,NC,7678 Lazy Farms,27406
10825,Brooklyn,EE. UU.,XXXXXXXXX,Theresa,8395,Smith,XXXXXXXXX,Consumer,NY,264 Tawny Landing,11233
10826,Catonsville,EE. UU.,XXXXXXXXX,Beatrice,12792,Turner,XXXXXXXXX,Consumer,MD,8613 Merry Blossom Canyon,21228
10827,Santa Clara,EE. UU.,XXXXXXXXX,Florence,14890,Roberson,XXXXXXXXX,Consumer,CA,3180 Golden Cider Circle,95051
10828,Chicago,EE. UU.,XXXXXXXXX,Terry,3154,Thomas,XXXXXXXXX,Consumer,IL,7293 Lazy Orchard,60643
10829,Elyria,EE. UU.,XXXXXXXXX,Susan,13600,Livingston,XXXXXXXXX,Consumer,OH,7073 Burning Rise,44035
10830,El Paso,EE. UU.,XXXXXXXXX,Ronald,2870,Smith,XXXXXXXXX,Consumer,TX,7007 Golden Edge,79936
10831,Spring Valley,EE. UU.,XXXXXXXXX,Mary,2301,Smith,XXXXXXXXX,Consumer,CA,4104 Emerald Extension,91977
10832,Moline,EE. UU.,XXXXXXXXX,Johnny,11661,Mora,XXXXXXXXX,Consumer,IL,5985 Jagged Oak Abbey,61265
10833,Bronx,EE. UU.,XXXXXXXXX,Maria,9584,Rowe,XXXXXXXXX,Consumer,NY,9495 Grand Diversion,10473
10834,Hilliard,EE. UU.,XXXXXXXXX,James,9205,Holmes,XXXXXXXXX,Consumer,OH,318 Blue Log Loop,43026
10835,Bolingbrook,EE. UU.,XXXXXXXXX,Elizabeth,1690,Holt,XXXXXXXXX,Consumer,IL,8205 Wishing Pony Cape,60440
10836,Citrus Heights,EE. UU.,XXXXXXXXX,Deborah,1632,Smith,XXXXXXXXX,Consumer,CA,8550 Tawny Bear Wynd,95610
10837,Orlando,EE. UU.,XXXXXXXXX,Sarah,6650,Gillespie,XXXXXXXXX,Consumer,FL,7573 Silver Fawn Hill,32825
10838,Elgin,EE. UU.,XXXXXXXXX,Tatiana,14885,Oneill,XXXXXXXXX,Consumer,IL,6876 Grand Park,60123
10839,Baltimore,EE. UU.,XXXXXXXXX,Camille,14722,Vaughn,XXXXXXXXX,Consumer,MD,6476 Green Pony Manor,21218
10840,Goose Creek,EE. UU.,XXXXXXXXX,Christopher,2272,Richardson,XXXXXXXXX,Consumer,SC,7116 Cotton Log Cape,29445
10841,San Bernardino,EE. UU.,XXXXXXXXX,Jacqueline,8286,Butler,XXXXXXXXX,Consumer,CA,"4699 Quiet Mall ",92404
10842,Dallas,EE. UU.,XXXXXXXXX,Veronica,13739,Everett,XXXXXXXXX,Consumer,TX,3977 Colonial Towers,75231
10843,Brooklyn,EE. UU.,XXXXXXXXX,Iris,14919,Douglas,XXXXXXXXX,Consumer,NY,6909 Shady Sky Park,11224
10844,Los Angeles,EE. UU.,XXXXXXXXX,Cassady,13756,Everett,XXXXXXXXX,Consumer,CA,8012 Burning Nook,90011
10845,Miami,EE. UU.,XXXXXXXXX,Mary,816,Hopkins,XXXXXXXXX,Consumer,FL,9095 Indian Quail Extension,33157
10846,Algonquin,EE. UU.,XXXXXXXXX,Mary,12213,Smith,XXXXXXXXX,Consumer,IL,9861 Cinder Sky Estates,60102
10847,Atlanta,EE. UU.,XXXXXXXXX,Mary,5330,Smith,XXXXXXXXX,Consumer,GA,8792 Crystal Sky Hollow,30349
10848,Baltimore,EE. UU.,XXXXXXXXX,Mia,13954,Tate,XXXXXXXXX,Consumer,MD,9676 Velvet Hill,21229
10849,Riverside,EE. UU.,XXXXXXXXX,Alyssa,14918,Brewer,XXXXXXXXX,Consumer,CA,7510 Bright Rise Via,92503
10850,Phoenix,EE. UU.,XXXXXXXXX,Mary,6103,Mullen,XXXXXXXXX,Consumer,AZ,1674 Colonial Row,85035
10851,Cerritos,EE. UU.,XXXXXXXXX,Tatyana,13737,Barrera,XXXXXXXXX,Consumer,CA,9393 Iron Impasse,90703
10852,Woodbridge,EE. UU.,XXXXXXXXX,Mary,10945,Hamilton,XXXXXXXXX,Consumer,VA,8076 Amber View,22192
10853,Jackson,EE. UU.,XXXXXXXXX,Minerva,14755,Gregory,XXXXXXXXX,Consumer,MI,3601 Rustic Branch Gate,49201
10854,Saint Peters,EE. UU.,XXXXXXXXX,Shirley,11200,Smith,XXXXXXXXX,Consumer,MO,4271 Indian Trail,63376
10855,Plainfield,EE. UU.,XXXXXXXXX,Mary,11108,Sandoval,XXXXXXXXX,Consumer,IL,8559 High Elk Via,60544
10856,Los Angeles,EE. UU.,XXXXXXXXX,Arthur,8909,Wallace,XXXXXXXXX,Consumer,CA,6051 Middle Jetty,90007
10857,New York,EE. UU.,XXXXXXXXX,Robert,4289,Smith,XXXXXXXXX,Consumer,NY,3309 Merry Falls,10040
10858,Lynn,EE. UU.,XXXXXXXXX,Betty,8345,Perez,XXXXXXXXX,Consumer,MA,9460 Hidden Landing,1902
10859,Berwyn,EE. UU.,XXXXXXXXX,Cheryl,7191,Smith,XXXXXXXXX,Consumer,IL,3915 Iron Corner,60402
10860,San Diego,EE. UU.,XXXXXXXXX,Johnny,5239,Brown,XXXXXXXXX,Consumer,CA,1980 Thunder Edge,92105
10861,Toms River,EE. UU.,XXXXXXXXX,Cheryl,11691,Kelley,XXXXXXXXX,Consumer,NJ,4694 Dusty Pathway,8753
10862,Greeley,EE. UU.,XXXXXXXXX,Martha,10383,Smith,XXXXXXXXX,Consumer,CO,7558 Cotton Log Stead,80631
10863,Salinas,EE. UU.,XXXXXXXXX,Joseph,4451,Smith,XXXXXXXXX,Consumer,CA,131 Sunny Treasure Green,93905
10864,Gilroy,EE. UU.,XXXXXXXXX,Albert,2714,Mayer,XXXXXXXXX,Consumer,CA,5744 Cinder Square,95020
10865,Augusta,EE. UU.,XXXXXXXXX,Mary,3475,Smith,XXXXXXXXX,Consumer,GA,2863 Rocky Beacon Terrace,30907
10866,Des Plaines,EE. UU.,XXXXXXXXX,Mary,2212,Smith,XXXXXXXXX,Consumer,IL,786 Heather River Swale,60016
10867,Brooklyn,EE. UU.,XXXXXXXXX,Julie,10645,Mays,XXXXXXXXX,Consumer,NY,7829 Easy Estates,11204
10868,Greeley,EE. UU.,XXXXXXXXX,Evelyn,7284,Smith,XXXXXXXXX,Consumer,CO,1552 Burning Dale Highlands,80631
10869,Everett,EE. UU.,XXXXXXXXX,Mary,1246,Smith,XXXXXXXXX,Consumer,WA,1475 Red Berry Village,98208
10870,Orange Park,EE. UU.,XXXXXXXXX,David,3042,Howell,XXXXXXXXX,Consumer,FL,8830 Lost View Circle,32073
10871,Santa Cruz,EE. UU.,XXXXXXXXX,Glenna,12722,Montgomery,XXXXXXXXX,Consumer,CA,1795 Dusty Hills Village,95060
10872,Chicago,EE. UU.,XXXXXXXXX,Margaret,12698,Holcomb,XXXXXXXXX,Consumer,IL,8352 Pleasant Rise Valley,60621
10873,Pompano Beach,EE. UU.,XXXXXXXXX,Hedy,12642,West,XXXXXXXXX,Consumer,FL,"5274 Noble Isle ",33068
10874,North Hollywood,EE. UU.,XXXXXXXXX,Piper,12696,Bean,XXXXXXXXX,Consumer,CA,7000 Rocky Pond End,91605
10875,Peoria,EE. UU.,XXXXXXXXX,Desirae,12461,Griffin,XXXXXXXXX,Consumer,AZ,318 Merry Creek Mountain,85345
10876,Richardson,EE. UU.,XXXXXXXXX,Illana,12688,Beck,XXXXXXXXX,Consumer,TX,7126 Shady Bluff Promenade,75080
10877,Portland,EE. UU.,XXXXXXXXX,Aurora,12957,Graham,XXXXXXXXX,Consumer,OR,"6714 Cozy Wynd ",97206
